ID,window,GC_percent,GC_skew,Shannon_entropy,31mer_diversity_canonical_false
NC_003074.8,6800000,38.460003,0.014560582,1.9610923315236666,9970
NC_003074.8,6810000,36.85,0.040434193,1.9472406495942252,9970
NC_003074.8,6820000,38.33,-0.060787894,1.9588349830027694,9970
NC_003074.8,6830000,38.370003,0.02945009,1.960218463708638,9937
NC_003074.8,6840000,33.82,-0.062684804,1.9174854988130474,9970
NC_003074.8,6850000,38.08,0.008928572,1.9585354620415507,9970
NC_003074.8,6860000,37.53,-0.044497736,1.9500519490413177,9970
NC_003074.8,6870000,38.530003,0.038671166,1.9612598871980573,9970
NC_003074.8,6880000,39.04,-0.02920082,1.9647556900633725,9970
NC_003074.8,6890000,37.02,-0.07617504,1.946053355939537,9970
NC_003074.8,6900000,35.94,0.032276016,1.938602009146245,9970
NC_003074.8,6910000,36.92,0.023293607,1.9494719587279112,9970
NC_003074.8,6920000,36.93,-0.050094772,1.9494502955570794,9962
NC_003074.8,6930000,36.78,0.0560087,1.9470240150667304,9970
NC_003074.8,6940000,37.99,0.02605949,1.9575855993076612,9970
NC_003074.8,6950000,31.21,0.05222685,1.8937051608031905,9970
NC_003074.8,6960000,37.07,0.09252765,1.9438062187622314,9970
NC_003074.8,6970000,38.06,0.10404624,1.948672164932363,9970
NC_003074.8,6980000,39.7,0.043324936,1.9668657671795076,9960
NC_003074.8,6990000,33.19,-0.024404941,1.9139351891029412,9970
NC_003074.8,7000000,34.2,0.08070175,1.924645975825273,9458
NC_003074.8,7010000,38.640003,0.021221532,1.961137040038848,9970
NC_003074.8,7020000,40.059998,0.0054917624,1.969660990243077,9860
NC_003074.8,7030000,40.49,0.050629783,1.9711223192113614,9965
NC_003074.8,7040000,37.99,0.07396683,1.9564329014703006,9970
NC_003074.8,7050000,39.92,0.06312625,1.969230804192536,9970
NC_003074.8,7060000,37.55,0.032756325,1.9544460566747945,9970
NC_003074.8,7070000,38.21,-0.0018319811,1.959504593270784,9970
NC_003074.8,7080000,37.940002,0.0010542963,1.9556615387880272,9970
NC_003074.8,7090000,36.39,-0.014014839,1.9448999627392776,9970
NC_003074.8,7100000,36.95,0.023004059,1.9490106507377396,9970
NC_003074.8,7110000,33.71,-0.009196084,1.9219954347256494,9970
NC_003074.8,7120000,36.739998,0.030484486,1.9483995388616226,9970
NC_003074.8,7130000,37.48,0.020277482,1.9535753954674466,9970
NC_003074.8,7140000,30.25,-0.0023140495,1.8837818399847808,9955
NC_003074.8,7150000,35.47,-0.03636876,1.9348891865439901,9967
NC_003074.8,7160000,37.5,-0.026133334,1.9542488244857315,9970
NC_003074.8,7170000,37.670002,0.034244757,1.9548822344887833,9970
NC_003074.8,7180000,37.69,0.009286283,1.955499574350443,9970
NC_003074.8,7190000,36.809998,0.04917142,1.9465541890851257,9918
NC_003074.8,7200000,32.65,-0.02358346,1.9109664484670597,9867
NC_003074.8,7210000,36.1,-0.05373961,1.9340677203514351,9930
NC_003074.8,7220000,31.11,-0.009964641,1.8943100398154344,9970
NC_003074.8,7230000,36.6,-0.06666667,1.9453661765286956,9970
NC_003074.8,7240000,37.27,-0.02656292,1.9524013089886603,9887
NC_003074.8,7250000,39.239998,0.062181447,1.9633914780967565,9970
NC_003074.8,7260000,33.37,-0.08660474,1.9159119014243937,9970
NC_003074.8,7270000,37.21,-0.024993282,1.9513907361624212,9970
NC_003074.8,7280000,36.48,0.016447369,1.9463553278646613,9970
NC_003074.8,7290000,34.49,-0.049579587,1.9285117210214344,9923
NC_003074.8,7300000,29.519999,-0.014227643,1.8752876590094156,9970
NC_003074.8,7310000,35.68,-0.023542602,1.939832398812622,9970
NC_003074.8,7320000,33.04,0.029661017,1.9144075593009726,9970
NC_003074.8,7330000,35.4,0.020338982,1.9366208605739432,9970
NC_003074.8,7340000,36.41,0.0052183466,1.946020800807358,9951
NC_003074.8,7350000,39.61,0.051249683,1.9669291636733985,9689
NC_003074.8,7360000,38.04,0.13564669,1.952726193866297,9957
NC_003074.8,7370000,35.06,0.132915,1.929686063507421,9927
NC_003074.8,7380000,39.86,0.15303563,1.9633545206764076,9808
NC_003074.8,7390000,35.59,-0.04186569,1.938726782043517,9970
NC_003074.8,7400000,35.33,-0.013303142,1.9369343022637744,9970
NC_003074.8,7410000,38.710003,-0.0023249807,1.9629004672265156,9964
NC_003074.8,7420000,37.38,-0.025147138,1.949248994958519,9970
NC_003074.8,7430000,37.04,0.07289417,1.9477233607096918,9970
NC_003074.8,7440000,37.36,-0.006959315,1.9533775897241388,9970
NC_003074.8,7450000,38.49,-0.01273058,1.9613665114280292,9969
NC_003074.8,7460000,37.41,-0.015236568,1.9536407603091452,9970
NC_003074.8,7470000,34.43,-0.0334011,1.9281436420909603,9970
NC_003074.8,7480000,34.3,0.023323616,1.9275161195643342,9970
NC_003074.8,7490000,39.21,0.05738332,1.9651391709801107,9970
NC_003074.8,7500000,38.83,0.05536956,1.9628259502744927,9970
NC_003074.8,7510000,33.46,0.044231918,1.9188663136300983,9918
NC_003074.8,7520000,34.93,-0.038648725,1.9330025208854813,9970
NC_003074.8,7530000,36.34,0.008255366,1.9454383369291461,9970
NC_003074.8,7540000,35.09,-0.018523796,1.9346862858268954,9917
NC_003074.8,7550000,34.98,0.0034305318,1.9330653061796992,9970
NC_003074.8,7560000,34.79,-0.031905722,1.930543981936594,9970
NC_003074.8,7570000,37.29,0.12577099,1.9480445895702299,9857
NC_003074.8,7580000,36.359997,-0.000550055,1.9451116757791973,9970
NC_003074.8,7590000,36.98,-0.09572742,1.947682607602543,9970
NC_003074.8,7600000,35.24,0.0045402953,1.936173538315162,9919
NC_003074.8,7610000,36.57,-0.0013672409,1.9472896048622497,9970
NC_003074.8,7620000,37.35,-0.026506023,1.9513164002321775,9970
NC_003074.8,7630000,38.74,-0.035105832,1.9614266548433374,9970
NC_003074.8,7640000,32.100002,-0.029906543,1.905246194575715,9970
NC_003074.8,7650000,32.86,0.04260499,1.911269628078431,9965
NC_003074.8,7660000,32.43,-0.014492754,1.9089021553481755,9970
NC_003074.8,7670000,37.54,0.035162494,1.9543922630882324,9970
NC_003074.8,7680000,36.16,-0.051438052,1.9424518430887594,9970
NC_003074.8,7690000,37.21,0.054017738,1.949989316084364,9963
NC_003074.8,7700000,31.25,-0.04448,1.8950513389532047,9305
NC_003074.8,7710000,35.7,-0.0605042,1.9392113570433294,9959
NC_003074.8,7720000,31.92,0.023182957,1.9032065275535195,9967
NC_003074.8,7730000,34.39,-0.028205873,1.9282878259504965,8322
NC_003074.8,7740000,33.86,-0.004134672,1.9231229216229364,9970
NC_003074.8,7750000,35.350002,-0.033663366,1.9364923362330828,9968
NC_003074.8,7760000,34.84,-0.03731343,1.9319832271821595,9968
NC_003074.8,7770000,33.46,-0.04363419,1.919061139942512,9962
NC_003074.8,7780000,33.6,0.052380953,1.9182826996332585,9967
NC_003074.8,7790000,32.27,0.054229934,1.9062199781860216,9970
NC_003074.8,7800000,37.35,0.10629183,1.949894675847427,9959
NC_003074.8,7810000,41.65,0.2955582,1.950651968091984,9423
NC_003074.8,7820000,33.309998,0.07355148,1.9167610025386672,9970
NC_003074.8,7830000,36.199997,-0.019889502,1.9441359342147808,9970
NC_003074.8,7840000,37.38,-0.049759228,1.9524872534155393,9970
NC_003074.8,7850000,34.99,-0.0071448986,1.933808691707343,9970
NC_003074.8,7860000,29.800001,0.052348994,1.8780239526172289,9970
NC_003074.8,7870000,33.129997,0.059462722,1.9151704481221374,9970
NC_003074.8,7880000,36.719997,0.032135077,1.945660764801198,9970
NC_003074.8,7890000,37.920002,0.05590717,1.9532270629061526,9970
NC_003074.8,7900000,37.86,0.061278395,1.9544821385748183,9828
NC_003074.8,7910000,35.190002,0.060528558,1.9345757844825764,9970
NC_003074.8,7920000,39.42,0.01065449,1.9673813901396886,9970
NC_003074.8,7930000,31.150002,-0.0060995184,1.8947599159025763,9620
NC_003074.8,7940000,32.989998,0.033040315,1.9143622795442576,9970
NC_003074.8,7950000,33.62,0.049970254,1.920265557331316,9970
NC_003074.8,7960000,37.05,-0.009446694,1.9438426812370282,9970
NC_003074.8,7970000,39.16,0.016853932,1.9650947097080045,9970
NC_003074.8,7980000,38.870003,0.0064316955,1.9638775097551269,9962
NC_003074.8,7990000,29.910002,0.06586426,1.879028906771162,9970
NC_003074.8,8000000,31.02,-0.0070921984,1.8933778334870315,9970
NC_003074.8,8010000,36.82,0.013036394,1.9487780624252635,9969
NC_003074.8,8020000,38.7,-0.08475452,1.9608246991657943,9970
NC_003074.8,8030000,37.329998,-0.1315296,1.9483316664018853,9880
NC_003074.8,8040000,35.71,-0.089890786,1.9370373884637895,9970
NC_003074.8,8050000,34.760002,0.0115074795,1.931568449757497,9970
NC_003074.8,8060000,38.95,-0.09781771,1.9598054408991612,9970
NC_003074.8,8070000,34.37,0.046261273,1.92776431771643,9950
NC_003074.8,8080000,32.61,0.045691505,1.9103827781519658,9970
NC_003074.8,8090000,34.57,0.04425803,1.9294155393068269,9970
NC_003074.8,8100000,37.37,-0.0061546694,1.953437209223358,9970
NC_003074.8,8110000,31.240002,-0.07170294,1.8947597868119193,9970
NC_003074.8,8120000,37.34,-0.048741296,1.952381163775775,9970
NC_003074.8,8130000,31.079998,-0.016087515,1.8940260199736807,9936
NC_003074.8,8140000,35.41,0.0324767,1.9368810464014243,9955
NC_003074.8,8150000,31.29,0.045701504,1.8959009078580187,9970
NC_003074.8,8160000,30.26,0.019167218,1.882902724752278,9970
NC_003074.8,8170000,37.07,-0.04019423,1.9504167660375131,9970
NC_003074.8,8180000,36.51,-0.067652695,1.9451134352489423,9970
NC_003074.8,8190000,30.48,0.062992126,1.8862063025798106,9966
NC_003074.8,8200000,30.050001,0.0069883526,1.8818901454112407,9962
NC_003074.8,8210000,38.12,0.07240294,1.9574377287367133,9970
NC_003074.8,8220000,31.779999,-0.07929515,1.9004156658245006,9953
NC_003074.8,8230000,37.27,0.10759324,1.9486700612162422,9742
NC_003074.8,8240000,31.400002,0.05732484,1.896983967356311,9957
NC_003074.8,8250000,29.570002,-0.07270883,1.874359924848454,9841
NC_003074.8,8260000,34.9,0.05845272,1.9310296463795256,9970
NC_003074.8,8270000,30.41,0.001644196,1.8862380433909443,9970
NC_003074.8,8280000,32.13,-0.010270775,1.9054757256793786,9937
NC_003074.8,8290000,33.61,-0.0175543,1.9209561831690407,9936
NC_003074.8,8300000,29.63,0.021937225,1.8762821813879342,9970
NC_003074.8,8310000,29.859999,-0.06296048,1.8784551148052717,9964
NC_003074.8,8320000,36.489998,0.04741025,1.9459334454485822,9969
NC_003074.8,8330000,32.29,-0.052338187,1.9061205982749918,9970
NC_003074.8,8340000,32.52,0.035670355,1.9094620699471716,9964
NC_003074.8,8350000,35.68,0.12836322,1.93517945934865,9970
NC_003074.8,8360000,35.49,0.061143983,1.935837155934514,9965
NC_003074.8,8370000,28.85,0.08214904,1.8652621456150167,9840
NC_003074.8,8380000,32.25,0.04496124,1.9065553184656268,9958
NC_003074.8,8390000,36.35,0.03658872,1.9446652804837186,9970
NC_003074.8,8400000,30.59,0.0035959464,1.8882338551738367,9970
NC_003074.8,8410000,30.880001,-0.006476684,1.8917733930860319,9953
NC_003074.8,8420000,37.34,0.10176754,1.9490091508636214,9926
NC_003074.8,8430000,33.76,-0.023104265,1.9223649871173434,9970
NC_003074.8,8440000,33.45,0.054110613,1.9175775284066536,9769
NC_003074.8,8450000,36.25,0.03448276,1.9427670179266747,9970
NC_003074.8,8460000,34.45,-0.021770682,1.9237083997377795,9967
NC_003074.8,8470000,34.15,0.0284041,1.92426789595527,9958
NC_003074.8,8480000,38.27,0.0133263655,1.957282770776215,9970
NC_003074.8,8490000,32.480003,0.015394089,1.9094668418315528,9970
NC_003074.8,8500000,29.33,-0.029662462,1.872533198614915,9970
NC_003074.8,8510000,36.01,0.054707024,1.9360174662340879,9967
NC_003074.8,8520000,35.85,-0.046025105,1.9394491664633007,9970
NC_003074.8,8530000,38.5,0.04,1.9608662559290224,9970
NC_003074.8,8540000,37.38,0.086677365,1.9513397376137709,9970
NC_003074.8,8550000,32.29,0.051718798,1.9066077812084457,9970
NC_003074.8,8560000,36.09,-0.02133555,1.9432314492043536,9970
NC_003074.8,8570000,38.21,-0.036901336,1.959059688786951,9970
NC_003074.8,8580000,36.68,-0.022355506,1.9474587414517264,9970
NC_003074.8,8590000,37.81,0.058450144,1.9556383932351162,9968
NC_003074.8,8600000,28.8,-0.0069444445,1.8660421745943374,9970
NC_003074.8,8610000,33.75,-0.0637037,1.9207531773983226,9970
NC_003074.8,8620000,33.76,0.028436018,1.9216791926061778,9962
NC_003074.8,8630000,37.87,0.06311064,1.9558709895782902,9952
NC_003074.8,8640000,38.3,-0.024020888,1.9595428189959971,9931
NC_003074.8,8650000,35.79,0.062866725,1.9398981713769277,9970
NC_003074.8,8660000,37.329998,0.042057328,1.9526932252072888,9915
NC_003074.8,8670000,37.31,-0.00402037,1.9524041582868334,9970
NC_003074.8,8680000,39.53,0.03313939,1.9676950147175956,9970
NC_003074.8,8690000,36.289997,0.006337834,1.9437518002983785,9970
NC_003074.8,8700000,37.2,-0.03924731,1.9516326447749286,9940
NC_003074.8,8710000,34.49,-0.043780807,1.9284539783573582,9970
NC_003074.8,8720000,32.670002,-0.024181206,1.9101203843589905,9970
NC_003074.8,8730000,33.93,0.011494253,1.9220664811443173,9970
NC_003074.8,8740000,37.760002,-0.112817794,1.9465279354003027,9970
NC_003074.8,8750000,37.84,0.019556025,1.9567995679647296,9970
NC_003074.8,8760000,33.989998,-0.071491614,1.9211242343892412,9970
NC_003074.8,8770000,33.57,0.0074471254,1.9205878114497286,9970
NC_003074.8,8780000,31.16,0.00064184854,1.8945924623366817,9970
NC_003074.8,8790000,36.93,0.01056052,1.9488345319512526,9970
NC_003074.8,8800000,35.550003,0.015471167,1.9388228515879788,9797
NC_003074.8,8810000,36.51,0.008490824,1.9435604860062168,9948
NC_003074.8,8820000,30.41,-0.048339363,1.885559828695229,9970
NC_003074.8,8830000,37.11,-0.08111021,1.9476175651090457,9970
NC_003074.8,8840000,37.8,-0.02910053,1.9562302278103636,9970
NC_003074.8,8850000,39.7,0.06095718,1.9680990829380929,9970
NC_003074.8,8860000,39.43,-0.06923662,1.9661519324000385,9882
NC_003074.8,8870000,35.5,0.049577463,1.936422504266862,9970
NC_003074.8,8880000,33.28,-0.06911058,1.9131217541446732,9969
NC_003074.8,8890000,32.9,-0.06200608,1.9111624247913,9970
NC_003074.8,8900000,29.62,0.010803511,1.874744811628599,9963
NC_003074.8,8910000,32.210003,0.03446135,1.9063721479297349,9970
NC_003074.8,8920000,38.79,0.025522042,1.9619254728480229,9970
NC_003074.8,8930000,32.300003,-0.04643963,1.906996143047623,9970
NC_003074.8,8940000,34.27,-0.113510355,1.9241821518734104,9961
NC_003074.8,8950000,35.13,-0.031596925,1.934946108666677,9970
NC_003074.8,8960000,33.649998,-0.03833581,1.9208508485065239,9970
NC_003074.8,8970000,39.469997,-0.004307069,1.9674437914183893,9970
NC_003074.8,8980000,37.53,0.006661338,1.9542389517299674,9964
NC_003074.8,8990000,34.65,0.0043290043,1.9306265652599168,9970
NC_003074.8,9000000,33.36,-0.033573143,1.917985434175676,9970
NC_003074.8,9010000,35.81,0.051661547,1.9401419209042388,9943
NC_003074.8,9020000,37.079998,-0.12944984,1.9461400607016826,9970
NC_003074.8,9030000,37.940002,-0.018977333,1.9574549387778255,9970
NC_003074.8,9040000,34.17,0.030728709,1.9261702775518013,9970
NC_003074.8,9050000,34.21,-0.08272435,1.9235807171182675,9970
NC_003074.8,9060000,35.11,0.06579322,1.9337347030313787,9937
NC_003074.8,9070000,36.04,0.008324085,1.9417828286192467,9970
NC_003074.8,9080000,40.64,0.025590552,1.973118862639598,9970
NC_003074.8,9090000,40.73,-0.040019643,1.974108238320562,9970
NC_003074.8,9100000,37.39,-0.07675849,1.9518869838993882,9943
NC_003074.8,9110000,37.91,0.14850962,1.9508808269310496,9785
NC_003074.8,9120000,38.52,0.14641744,1.9552649565450468,9671
NC_003074.8,9130000,35.36,0.07126697,1.9349674560367183,9970
NC_003074.8,9140000,33.559998,0.038736593,1.9200650625180722,9964
NC_003074.8,9150000,36.809998,-0.0002716653,1.9491880391542535,9970
NC_003074.8,9160000,37.83,-0.0039651073,1.956663903737319,9970
NC_003074.8,9170000,34.25,0.030656934,1.92695687521682,9970
NC_003074.8,9180000,34.2,-0.026900584,1.991203549849172,9840
NC_003074.8,9190000,35.98,0.13007227,1.935405482077469,9967
NC_003074.8,9200000,36.16,0.044800885,1.9434108419925469,9970
NC_003074.8,9210000,35.510002,0.02393692,1.9378861535049077,9968
NC_003074.8,9220000,34.07,0.035515115,1.92517683182359,9970
NC_003074.8,9230000,38.34,0.11319771,1.955717259904254,9970
NC_003074.8,9240000,38.09,-0.0076135467,1.9586550516763475,9970
NC_003074.8,9250000,36.5,0.016986301,1.9453501461091363,9658
NC_003074.8,9260000,34.52,0.0764774,1.9282131527022928,9940
NC_003074.8,9270000,36.94,-0.064970225,1.9489030844952269,9936
NC_003074.8,9280000,37.19,-0.04114009,1.9515241148694231,9970
NC_003074.8,9290000,32.460003,-0.014171287,1.9060793467902286,9970
NC_003074.8,9300000,33.55,0.055737704,1.915949685504025,9970
NC_003074.8,9310000,33.05,0.023298033,1.915271980626554,9970
NC_003074.8,9320000,35.550003,-0.07398031,1.9366080424901966,9970
NC_003074.8,9330000,29.039999,0.028236914,1.8689805220063347,9933
NC_003074.8,9340000,32.45,0.06194145,1.9078156996622195,9970
NC_003074.8,9350000,32.97,-0.07249014,1.9119499945329237,9970
NC_003074.8,9360000,37.8,0.03862434,1.9561285166269515,9970
NC_003074.8,9370000,28.600002,-0.021678321,1.8630048879646959,9970
NC_003074.8,9380000,31.71,0.055818353,1.9002647365070908,9925
NC_003074.8,9390000,30.019999,0.03131246,1.8806681512366201,9969
NC_003074.8,9400000,34.21,0.0359544,1.9260160053636253,9970
NC_003074.8,9410000,33.27,-0.05019537,1.9168592407190852,9940
NC_003074.8,9420000,31.869999,0.07499216,1.9016662655366825,9970
NC_003074.8,9430000,33.719997,-0.049228944,1.9191181897634046,9968
NC_003074.8,9440000,34.41,-0.027608253,1.9283683016492086,9958
NC_003074.8,9450000,35.22,-0.029528677,1.9356975581196143,8263
NC_003074.8,9460000,38.2,-0.11675393,1.9545841279160663,9970
NC_003074.8,9470000,34.48,-0.020301623,1.9289676056464855,9929
NC_003074.8,9480000,31.79,0.004718465,1.9000939404359118,9970
NC_003074.8,9490000,30.41,0.019401513,1.8854988950041818,9970
NC_003074.8,9500000,37.149998,0.009421265,1.9517531341802883,9970
NC_003074.8,9510000,35.59,-0.07783085,1.9376685336786603,9970
NC_003074.8,9520000,35.48,0.05524239,1.936648599125211,9970
NC_003074.8,9530000,38.04,0.023133544,1.9580743044065883,9967
NC_003074.8,9540000,36.75,0.04054422,1.9437198767705857,9970
NC_003074.8,9550000,35.43,0.048264183,1.9368635174348778,9970
NC_003074.8,9560000,34.02,-0.017048795,1.9246587225373455,9970
NC_003074.8,9570000,35.420002,-0.02089215,1.9376441009481868,9870
NC_003074.8,9580000,34.16,-0.021662764,1.9261939794617744,9366
NC_003074.8,9590000,31.73,-0.023006618,1.9011400824481073,9970
NC_003074.8,9600000,36.51,-0.03478499,1.9460201956315597,9946
NC_003074.8,9610000,37.18,-0.02097902,1.9519077408203827,9960
NC_003074.8,9620000,37.14,0.08831449,1.9495429626684908,9927
NC_003074.8,9630000,36.12,-0.04208195,1.943148004503644,9945
NC_003074.8,9640000,35.83,-0.02539771,1.9410622671450344,9890
NC_003074.8,9650000,34.74,-0.040875074,1.9311952316656784,9880
NC_003074.8,9660000,37.55,0.031691078,1.9541758439334938,9970
NC_003074.8,9670000,36.91,0.059875373,1.9477853014163642,9970
NC_003074.8,9680000,37.46,0.011745863,1.9524871250368645,9965
NC_003074.8,9690000,34.78,-0.060379528,1.9310983329102798,9908
NC_003074.8,9700000,37.27,0.03139254,1.9524229124823032,9764
NC_003074.8,9710000,35.08,0.0359179,1.9343897868558129,9970
NC_003074.8,9720000,30.5,0.00852459,1.8872095556495776,9970
NC_003074.8,9730000,38.74,0.05524006,1.961376535925487,9690
NC_003074.8,9740000,34.56,-0.009259259,1.929827010740718,9970
NC_003074.8,9750000,34.86,-0.04819277,1.9313084561095368,9966
NC_003074.8,9760000,40.32,-0.10615079,1.9687404803079684,9970
NC_003074.8,9770000,31.529999,0.006026007,1.896708475726804,9970
NC_003074.8,9780000,32.8,0.1,1.9098711582235892,9968
NC_003074.8,9790000,38.010002,-0.00394633,1.9578066844593167,9970
NC_003074.8,9800000,38.36,0.020333681,1.96039384233461,9970
NC_003074.8,9810000,33.73,0.038244884,1.921740072605306,9969
NC_003074.8,9820000,35.84,0.069196425,1.9368258503291615,9970
NC_003074.8,9830000,36.739998,0.0016330974,1.9473040575631588,9970
NC_003074.8,9840000,31.869999,-0.04549733,1.902123691825441,9970
NC_003074.8,9850000,36.829998,0.012761336,1.9490744635028983,9961
NC_003074.8,9860000,31.96,0.11013767,1.9010154197679672,9970
NC_003074.8,9870000,33.55,-0.046795826,1.91661758931828,9970
NC_003074.8,9880000,32.54,-0.038721573,1.9089304439997496,9849
NC_003074.8,9890000,34.53,0.041413262,1.9285274058910709,9970
NC_003074.8,9900000,35.49,0.0076077767,1.9379368071730108,9970
NC_003074.8,9910000,32.49,-0.029239766,1.908435927092278,9967
NC_003074.8,9920000,36.6,-0.016939892,1.943094840153735,9970
NC_003074.8,9930000,36.04,0.06603774,1.938236767697759,9699
NC_003074.8,9940000,36.43,-0.023332419,1.9448525668694212,9970
NC_003074.8,9950000,37.059998,0.030221263,1.9492140321654634,9970
NC_003074.8,9960000,36.88,-0.04718004,1.947078324903129,9970
NC_003074.8,9970000,33.59,-0.013992259,1.9202534441594294,9970
NC_003074.8,9980000,34.06,-0.054022312,1.9213853771245617,9936
NC_003074.8,9990000,33.059998,0.003629764,1.914244435290374,9970
NC_003074.8,10000000,36.79,0.001359065,1.9489879802069854,9969
NC_003074.8,10010000,36.05,-0.10180305,1.940352920644143,9961
NC_003074.8,10020000,30.54,-0.041912246,1.8873480241087779,9962
NC_003074.8,10030000,36.66,-0.002182215,1.9479936092386414,9970
NC_003074.8,10040000,32.670002,0.032139577,1.911249993958183,9919
NC_003074.8,10050000,33.73,-0.0038541357,1.918554164040784,9970
NC_003074.8,10060000,37.6,-0.017553192,1.9526784227832632,9970
NC_003074.8,10070000,33.82,0.08397398,1.921354917942383,9970
NC_003074.8,10080000,36.91,0.062042806,1.9478608754667883,9964
NC_003074.8,10090000,33.51,-0.042076994,1.918547395491757,9970
NC_003074.8,10100000,37.8,-0.008465609,1.9531865154304775,9951
NC_003074.8,10110000,36.82,0.039652362,1.9486053421552403,9895
NC_003074.8,10120000,35.18,-0.05400796,1.934325664138227,9371
NC_003074.8,10130000,33.59,0.004465615,1.9199413383645991,9970
NC_003074.8,10140000,35.4,-0.0062146895,1.9349181492167686,9970
NC_003074.8,10150000,35.23,0.083167754,1.934218057293164,9970
NC_003074.8,10160000,35.120003,-0.027904328,1.9341976408919073,9970
NC_003074.8,10170000,35.190002,0.028701335,1.9352188484970219,9970
NC_003074.8,10180000,36.66,0.0109110745,1.9468564979015386,9663
NC_003074.8,10190000,34.940002,-0.0045792786,1.9331584699000874,9962
NC_003074.8,10200000,36.559998,-0.030634573,1.9449788750004386,9970
NC_003074.8,10210000,32.440002,-0.036374845,1.9070488623071191,9970
NC_003074.8,10220000,36.829998,-0.068694,1.9465474509103795,9970
NC_003074.8,10230000,35.06,-0.03536794,1.9330016817421236,9970
NC_003074.8,10240000,33.149998,-0.00030165914,1.9157930886842798,9952
NC_003074.8,10250000,36.69,0.017170891,1.9448451729853085,9970
NC_003074.8,10260000,37.4,-0.004278075,1.9523719328123788,9970
NC_003074.8,10270000,30.36,-0.008563899,1.8842428463649177,9876
NC_003074.8,10280000,37.38,0.10326378,1.9492690307063887,9703
NC_003074.8,10290000,36.17,-0.020735417,1.9405875521178193,9970
NC_003074.8,10300000,26.87,0.079270564,1.83835719799961,9955
NC_003074.8,10310000,31.330002,-0.09479732,1.8948288860229094,9970
NC_003074.8,10320000,33.96,0.052414607,1.9233841685389543,9970
NC_003074.8,10330000,34.15,0.06295754,1.9251943546207024,9948
NC_003074.8,10340000,33.85,0.07828656,1.9217623417471619,9962
NC_003074.8,10350000,37.45,0.08037383,1.9520752560539494,9970
NC_003074.8,10360000,33.61,-0.02409997,1.9201790385620878,9956
NC_003074.8,10370000,32.72,-0.029951101,1.9115183626939092,9957
NC_003074.8,10380000,33.01,-0.019085126,1.914316221755223,9960
NC_003074.8,10390000,32.93,-0.10476769,1.9115269300030109,9970
NC_003074.8,10400000,34.55,0.120694645,1.9253989649790486,9970
NC_003074.8,10410000,32.13,0.03828198,1.9042278869442448,9952
NC_003074.8,10420000,30.73,-0.05174097,1.888338107564969,9860
NC_003074.8,10430000,33.89,0.11773384,1.9188953379823395,9970
NC_003074.8,10440000,33.84,0.0059101656,1.923263482255395,9970
NC_003074.8,10450000,32.04,0.029338326,1.9029006362849756,9938
NC_003074.8,10460000,30.86,-0.057679843,1.8903755153481883,9949
NC_003074.8,10470000,32.120003,0.05230386,1.9049575537399268,9970
NC_003074.8,10480000,34.16,0.027517565,1.92615425980159,9916
NC_003074.8,10490000,38.04,0.04679285,1.957722814681476,9593
NC_003074.8,10500000,37.54,0.1358551,1.9484869384777288,9816
NC_003074.8,10510000,32.13,-0.0028011205,1.905588245080974,9970
NC_003074.8,10520000,31.8,-0.017610064,1.9020438878042591,9939
NC_003074.8,10530000,34.78,-0.0074755605,1.9317763798431757,9960
NC_003074.8,10540000,32.95,-0.055538695,1.913035270747091,9956
NC_003074.8,10550000,31.5,0.03936508,1.898495189112291,9831
NC_003074.8,10560000,30.039999,0.075898804,1.8805116304231935,9928
NC_003074.8,10570000,36.199997,0.09337017,1.9420379273492439,9970
NC_003074.8,10580000,31.64,-0.11125158,1.8975468836820355,9872
NC_003074.8,10590000,35.100002,-0.02962963,1.9347269423716233,9963
NC_003074.8,10600000,34.52,-0.052723058,1.9290144395570863,9970
NC_003074.8,10610000,31.009998,-0.00096742983,1.8928910123289688,9946
NC_003074.8,10620000,34.98,-0.06575186,1.9327698996792821,9969
NC_003074.8,10630000,37.5,-0.034666665,1.9538826169935377,9967
NC_003074.8,10640000,36.02,-0.1038312,1.9399555113676583,9970
NC_003074.8,10650000,34.43,-0.051408656,1.9281866224021875,9968
NC_003074.8,10660000,35.83,-0.037677925,1.9408293550022786,9970
NC_003074.8,10670000,34.79,0.050301813,1.9294098475380896,9970
NC_003074.8,10680000,37.72,-0.052492045,1.9526855809969055,9970
NC_003074.8,10690000,33.809998,0.0831115,1.9206480066020633,9964
NC_003074.8,10700000,30.300001,0.04092409,1.8833215753330772,9970
NC_003074.8,10710000,36.42,0.2866557,1.924004809924805,9114
NC_003074.8,10720000,34.51,0.10982324,1.9263072091430802,9970
NC_003074.8,10730000,35.98,0.032240134,1.9406192400754612,9927
NC_003074.8,10740000,36.52,-0.05038335,1.9462456770667018,9834
NC_003074.8,10750000,32.73,0.06935533,1.910591186881125,9970
NC_003074.8,10760000,32.34,0.009894867,1.9074826982070467,9967
NC_003074.8,10770000,31.86,0.0006277464,1.9028489867672616,9944
NC_003074.8,10780000,36.559998,-0.04868709,1.9465700057934616,9970
NC_003074.8,10790000,38.03,-0.010780962,1.9563299224094368,9970
NC_003074.8,10800000,35.620003,0.11678832,1.9276980611715149,9970
NC_003074.8,10810000,35.94,0.0044518644,1.9332708224623114,9436
NC_003074.8,10820000,33.84,-0.048463356,1.92241965947166,9962
NC_003074.8,10830000,32.300003,0.04148607,1.906365360193,9970
